H,P,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10
H_7469.h5,P_7469.h5,0,1,1,0,1,1,0,0,0,0
H_7470.h5,P_7470.h5,0,0,1,1,1,0,0,0,1,0
H_7471.h5,P_7471.h5,0,1,1,0,0,0,0,1,0,0
H_7472.h5,P_7472.h5,0,1,0,1,0,1,0,0,0,1
H_7473.h5,P_7473.h5,0,1,1,0,0,0,0,0,0,1
H_7474.h5,P_7474.h5,1,0,1,0,1,0,0,0,0,0
H_7475.h5,P_7475.h5,1,0,0,0,1,0,1,0,1,0
H_7476.h5,P_7476.h5,1,0,1,1,1,0,0,0,0,0
H_7477.h5,P_7477.h5,1,0,1,1,0,0,0,0,1,0
H_7478.h5,P_7478.h5,0,1,0,1,0,1,0,0,0,1
H_7479.h5,P_7479.h5,0,1,1,0,0,0,1,0,1,0
H_7480.h5,P_7480.h5,0,0,1,0,1,1,0,1,0,0
H_7481.h5,P_7481.h5,0,0,1,0,0,0,1,0,0,1
H_7482.h5,P_7482.h5,0,1,0,0,0,1,1,0,0,1
H_7483.h5,P_7483.h5,1,0,0,0,1,1,0,0,0,1
H_7484.h5,P_7484.h5,1,0,1,0,1,0,0,0,1,0
H_7485.h5,P_7485.h5,0,0,0,1,1,1,1,0,0,0
H_7486.h5,P_7486.h5,0,1,0,0,0,0,1,1,0,1
H_7487.h5,P_7487.h5,0,0,1,0,1,1,1,0,0,0
H_7488.h5,P_7488.h5,0,1,1,0,0,1,0,0,1,0
H_7489.h5,P_7489.h5,0,0,0,0,0,0,0,1,1,1
H_7490.h5,P_7490.h5,0,1,0,1,0,0,0,1,1,0
H_7491.h5,P_7491.h5,0,0,0,1,1,1,1,0,0,0
H_7492.h5,P_7492.h5,1,0,1,1,0,0,0,1,0,0
H_7493.h5,P_7493.h5,0,0,1,0,1,1,1,0,0,0
H_7494.h5,P_7494.h5,0,0,0,1,0,1,0,0,1,0
H_7495.h5,P_7495.h5,0,1,1,0,1,0,0,1,0,0
H_7496.h5,P_7496.h5,0,1,0,0,0,0,1,1,0,0
H_7497.h5,P_7497.h5,0,1,0,1,0,0,1,0,1,0
H_7498.h5,P_7498.h5,0,0,1,1,0,0,1,0,0,1
H_7499.h5,P_7499.h5,0,1,0,0,0,0,1,1,0,1
H_7500.h5,P_7500.h5,1,0,0,1,0,0,0,1,0,1
H_7501.h5,P_7501.h5,0,1,0,1,0,0,0,0,1,0
H_7502.h5,P_7502.h5,0,1,1,0,1,0,0,0,1,0
H_7503.h5,P_7503.h5,0,0,0,0,0,1,1,0,1,1
H_7504.h5,P_7504.h5,1,0,1,0,0,0,0,0,1,1
H_7505.h5,P_7505.h5,1,0,1,0,0,0,1,0,1,0
H_7506.h5,P_7506.h5,0,1,1,0,1,0,0,0,0,0
H_7507.h5,P_7507.h5,0,0,0,0,1,0,0,1,1,0
H_7508.h5,P_7508.h5,1,0,0,0,0,1,0,1,1,0
H_7509.h5,P_7509.h5,0,0,0,1,0,1,1,0,0,1
H_7510.h5,P_7510.h5,0,0,1,0,0,0,1,1,0,0
H_7511.h5,P_7511.h5,1,0,0,0,1,0,1,0,0,1
H_7512.h5,P_7512.h5,0,1,0,1,1,0,0,0,0,1
H_7513.h5,P_7513.h5,1,1,1,0,0,0,1,0,0,0
H_7514.h5,P_7514.h5,1,1,1,0,0,0,0,0,1,0
H_7515.h5,P_7515.h5,0,1,0,0,0,1,0,0,1,1
H_7516.h5,P_7516.h5,0,0,0,1,0,1,1,1,0,0
H_7517.h5,P_7517.h5,1,0,0,0,0,1,0,1,0,0
H_7518.h5,P_7518.h5,1,0,0,0,0,0,1,0,1,0
H_7519.h5,P_7519.h5,0,1,1,0,0,1,1,0,0,0
H_7520.h5,P_7520.h5,1,0,1,0,0,1,1,0,0,0
H_7521.h5,P_7521.h5,1,0,0,0,0,1,1,1,0,0
H_7522.h5,P_7522.h5,1,0,0,0,0,0,0,1,1,1
H_7523.h5,P_7523.h5,1,1,0,1,0,0,0,0,0,1
H_7524.h5,P_7524.h5,1,0,0,1,1,0,0,0,1,0
H_7525.h5,P_7525.h5,1,0,0,0,1,0,1,0,0,1
H_7526.h5,P_7526.h5,0,1,0,0,0,1,0,0,0,1
H_7527.h5,P_7527.h5,0,1,1,1,0,0,1,0,0,0
H_7528.h5,P_7528.h5,0,0,0,1,1,1,0,0,1,0
H_7529.h5,P_7529.h5,1,0,1,0,0,1,0,0,0,0
H_7530.h5,P_7530.h5,1,0,1,0,0,1,0,0,0,0
H_7531.h5,P_7531.h5,0,0,1,0,1,0,1,1,0,0
H_7532.h5,P_7532.h5,1,1,1,0,0,0,1,0,0,0
H_7533.h5,P_7533.h5,0,0,0,0,1,0,0,1,1,0
H_7534.h5,P_7534.h5,0,0,0,1,1,0,0,0,1,1
H_7535.h5,P_7535.h5,1,0,0,1,0,0,1,1,0,0
H_7536.h5,P_7536.h5,0,0,0,1,0,1,1,0,0,0
H_7537.h5,P_7537.h5,0,1,0,1,1,0,0,0,0,1
H_7538.h5,P_7538.h5,0,0,1,1,0,0,1,0,0,1
H_7539.h5,P_7539.h5,1,1,1,0,0,0,0,0,1,0
H_7540.h5,P_7540.h5,0,1,1,1,0,1,0,0,0,0
H_7541.h5,P_7541.h5,0,0,0,0,0,1,1,0,1,1
H_7542.h5,P_7542.h5,0,1,1,1,1,0,0,0,0,0
H_7543.h5,P_7543.h5,0,0,0,1,0,0,0,1,0,1
H_7544.h5,P_7544.h5,1,0,0,0,0,0,0,1,1,1
H_7545.h5,P_7545.h5,0,0,1,0,0,0,1,0,0,1
H_7546.h5,P_7546.h5,1,1,0,1,1,0,0,0,0,0
H_7547.h5,P_7547.h5,1,1,0,0,0,1,1,0,0,0
H_7548.h5,P_7548.h5,1,1,1,1,0,0,0,0,0,0
H_7549.h5,P_7549.h5,0,1,1,0,0,0,1,0,0,1
H_7550.h5,P_7550.h5,0,0,0,1,0,0,0,1,1,1
H_7551.h5,P_7551.h5,0,0,1,0,0,1,1,0,1,0
H_7552.h5,P_7552.h5,1,0,0,1,0,0,0,1,0,1
H_7553.h5,P_7553.h5,1,0,0,0,0,1,1,0,0,1
H_7554.h5,P_7554.h5,0,0,0,0,1,1,1,1,0,0
H_7555.h5,P_7555.h5,0,0,1,0,0,0,1,1,0,1
H_7556.h5,P_7556.h5,1,0,0,0,0,0,1,1,0,1
H_7557.h5,P_7557.h5,0,0,0,1,1,0,1,0,1,0
H_7558.h5,P_7558.h5,1,1,0,0,0,0,0,1,0,0
H_7559.h5,P_7559.h5,0,1,0,1,0,0,1,0,0,1
H_7560.h5,P_7560.h5,1,1,0,0,1,0,0,1,0,0
H_7561.h5,P_7561.h5,0,0,0,0,1,1,0,0,0,1
H_7562.h5,P_7562.h5,0,0,0,0,1,1,1,0,0,0
H_7563.h5,P_7563.h5,0,0,0,0,1,0,1,1,1,0
H_7564.h5,P_7564.h5,0,0,0,0,1,0,1,1,1,0
H_7565.h5,P_7565.h5,0,0,0,1,1,1,0,0,1,0
H_7566.h5,P_7566.h5,1,0,0,1,1,1,0,0,0,0
H_7567.h5,P_7567.h5,0,0,0,0,1,0,1,0,1,0
H_7568.h5,P_7568.h5,0,1,0,1,1,0,1,0,0,0
H_7569.h5,P_7569.h5,1,1,0,1,0,0,0,1,0,0
H_7570.h5,P_7570.h5,0,0,1,1,0,1,0,0,1,0
H_7571.h5,P_7571.h5,0,1,0,0,0,1,0,1,0,0
H_7572.h5,P_7572.h5,0,0,1,0,1,0,0,1,1,0
H_7573.h5,P_7573.h5,0,1,0,0,0,0,1,1,0,1
H_7574.h5,P_7574.h5,1,1,0,0,0,1,0,1,0,0
H_7575.h5,P_7575.h5,0,0,1,0,1,1,0,0,0,0
H_7576.h5,P_7576.h5,0,1,1,0,0,1,0,1,0,0
H_7577.h5,P_7577.h5,0,0,1,0,0,0,0,1,0,1
H_7578.h5,P_7578.h5,0,1,1,0,1,0,0,1,0,0
H_7579.h5,P_7579.h5,0,1,0,0,0,1,0,0,0,1
H_7580.h5,P_7580.h5,0,0,0,1,0,0,1,1,1,0
H_7581.h5,P_7581.h5,0,0,1,0,0,0,1,0,1,1
H_7582.h5,P_7582.h5,1,0,0,0,1,0,1,1,0,0
H_7583.h5,P_7583.h5,0,1,1,0,0,1,0,1,0,0
H_7584.h5,P_7584.h5,0,0,1,0,1,0,0,0,0,1
H_7585.h5,P_7585.h5,0,0,1,1,0,0,1,0,0,1
H_7586.h5,P_7586.h5,0,0,0,0,0,0,1,1,1,0
H_7587.h5,P_7587.h5,0,1,0,0,1,0,1,1,0,0
H_7588.h5,P_7588.h5,0,0,1,0,1,1,1,0,0,0
H_7589.h5,P_7589.h5,0,1,0,0,1,0,1,0,0,1
H_7590.h5,P_7590.h5,0,1,0,0,1,0,0,1,1,0
H_7591.h5,P_7591.h5,0,1,0,1,0,0,0,1,1,0
H_7592.h5,P_7592.h5,0,0,0,0,0,1,1,1,1,0
H_7593.h5,P_7593.h5,0,0,0,0,0,0,0,1,1,1
H_7594.h5,P_7594.h5,0,0,1,0,0,1,1,1,0,0
H_7595.h5,P_7595.h5,0,0,0,1,0,1,1,0,1,0
H_7596.h5,P_7596.h5,0,0,1,0,0,0,0,1,0,1
H_7597.h5,P_7597.h5,1,0,1,0,0,1,0,0,0,1
H_7598.h5,P_7598.h5,0,1,0,0,1,0,0,0,1,0
H_7599.h5,P_7599.h5,0,0,0,0,1,0,1,0,1,1
H_7600.h5,P_7600.h5,0,0,1,1,0,1,0,0,0,0
H_7601.h5,P_7601.h5,1,1,1,0,0,0,0,0,0,1
H_7602.h5,P_7602.h5,1,1,0,1,0,0,0,0,1,0
H_7603.h5,P_7603.h5,0,0,0,1,1,0,0,1,1,0
H_7604.h5,P_7604.h5,0,0,0,1,0,0,0,1,1,1
H_7605.h5,P_7605.h5,1,1,0,0,0,0,0,0,1,1
H_7606.h5,P_7606.h5,1,0,0,0,1,0,0,1,0,1
H_7607.h5,P_7607.h5,0,1,1,0,1,0,0,0,0,1
H_7608.h5,P_7608.h5,0,1,0,1,0,0,0,1,1,0
H_7609.h5,P_7609.h5,0,0,1,0,1,0,0,1,1,0
H_7610.h5,P_7610.h5,0,1,0,1,0,0,0,0,1,1
H_7611.h5,P_7611.h5,0,1,1,0,0,0,0,1,0,1
H_7612.h5,P_7612.h5,0,0,0,1,1,1,0,0,1,0
H_7613.h5,P_7613.h5,1,0,1,0,0,1,0,0,1,0
H_7614.h5,P_7614.h5,1,0,1,0,0,0,1,1,0,0
H_7615.h5,P_7615.h5,0,0,1,0,1,0,1,1,0,0
H_7616.h5,P_7616.h5,0,1,1,1,0,0,0,0,1,0
H_7617.h5,P_7617.h5,1,0,0,0,0,1,0,1,1,0
H_7618.h5,P_7618.h5,0,1,0,0,1,0,0,0,0,1
H_7619.h5,P_7619.h5,0,1,0,0,0,0,1,1,0,1
H_7620.h5,P_7620.h5,0,0,0,1,1,1,0,1,0,0
H_7621.h5,P_7621.h5,0,0,1,1,0,0,1,0,0,1
H_7622.h5,P_7622.h5,0,1,1,0,1,1,0,0,0,0
H_7623.h5,P_7623.h5,0,1,0,0,1,0,0,1,1,0
H_7624.h5,P_7624.h5,1,1,0,0,0,0,0,1,1,0
H_7625.h5,P_7625.h5,0,0,1,1,1,0,1,0,0,0
H_7626.h5,P_7626.h5,0,0,0,1,1,0,0,1,1,0
H_7627.h5,P_7627.h5,0,1,1,0,0,0,0,0,1,1
H_7628.h5,P_7628.h5,1,0,1,1,0,0,0,0,0,1
H_7629.h5,P_7629.h5,1,1,1,0,0,0,0,0,0,1
H_7630.h5,P_7630.h5,1,0,0,0,0,1,0,1,1,0
H_7631.h5,P_7631.h5,0,0,0,0,1,1,1,1,0,0
H_7632.h5,P_7632.h5,1,0,0,0,0,1,0,0,1,1
H_7633.h5,P_7633.h5,0,0,0,1,1,1,0,1,0,0
H_7634.h5,P_7634.h5,0,0,1,0,1,0,0,1,0,1
H_7635.h5,P_7635.h5,0,0,1,1,0,0,0,1,0,1
H_7636.h5,P_7636.h5,1,0,1,0,0,1,0,0,1,0
H_7637.h5,P_7637.h5,0,0,1,1,0,1,0,0,1,0
H_7638.h5,P_7638.h5,1,1,0,0,0,0,1,0,0,1
H_7639.h5,P_7639.h5,1,0,1,1,0,0,0,1,0,0
H_7640.h5,P_7640.h5,0,0,0,1,0,1,1,1,0,0
H_7641.h5,P_7641.h5,0,0,1,0,0,1,1,0,0,0
H_7642.h5,P_7642.h5,0,0,0,0,1,0,1,0,0,1
H_7643.h5,P_7643.h5,1,0,0,0,0,0,1,0,0,1
H_7644.h5,P_7644.h5,0,0,0,0,0,1,0,1,0,1
H_7645.h5,P_7645.h5,0,0,0,1,1,0,1,0,0,0
H_7646.h5,P_7646.h5,1,0,0,0,0,0,1,1,0,1
H_7647.h5,P_7647.h5,0,1,0,1,1,0,1,0,0,0
H_7648.h5,P_7648.h5,0,1,1,0,1,0,0,0,1,0
H_7649.h5,P_7649.h5,1,0,1,0,0,0,1,0,0,1
H_7650.h5,P_7650.h5,1,1,0,0,1,0,0,0,0,0
H_7651.h5,P_7651.h5,0,0,0,0,1,0,1,1,0,1
H_7652.h5,P_7652.h5,1,0,1,0,0,1,1,0,0,0
H_7653.h5,P_7653.h5,1,0,0,0,0,0,1,0,1,1
H_7654.h5,P_7654.h5,1,0,1,1,0,1,0,0,0,0
H_7655.h5,P_7655.h5,0,1,1,0,0,1,1,0,0,0
H_7656.h5,P_7656.h5,0,0,1,1,1,1,0,0,0,0
H_7657.h5,P_7657.h5,0,0,1,1,1,0,0,0,0,1
H_7658.h5,P_7658.h5,0,1,0,0,1,1,0,0,1,0
H_7659.h5,P_7659.h5,1,0,0,1,0,0,1,0,0,1
H_7660.h5,P_7660.h5,1,1,0,0,0,0,0,0,1,1
H_7661.h5,P_7661.h5,1,1,0,0,0,0,0,0,1,0
H_7662.h5,P_7662.h5,0,0,0,0,1,0,0,1,1,1
H_7663.h5,P_7663.h5,0,0,0,1,1,0,1,0,0,1
H_7664.h5,P_7664.h5,0,1,0,0,0,1,0,0,1,0
H_7665.h5,P_7665.h5,0,1,0,0,1,0,1,0,0,1
H_7666.h5,P_7666.h5,0,0,1,1,0,1,0,0,0,1
H_7667.h5,P_7667.h5,0,1,0,0,1,0,0,1,0,1
H_7668.h5,P_7668.h5,1,1,0,1,0,0,0,1,0,0
H_7669.h5,P_7669.h5,0,0,1,0,0,1,1,1,0,0
H_7670.h5,P_7670.h5,0,1,0,1,0,0,1,1,0,0
H_7671.h5,P_7671.h5,1,0,1,0,1,0,0,1,0,0
H_7672.h5,P_7672.h5,0,0,1,0,1,0,1,0,0,1
H_7673.h5,P_7673.h5,0,0,1,0,0,1,0,0,0,1
H_7674.h5,P_7674.h5,0,0,0,0,0,1,0,1,1,1
H_7675.h5,P_7675.h5,0,0,1,1,0,0,0,0,1,1
H_7676.h5,P_7676.h5,0,1,1,0,0,0,0,0,1,1
H_7677.h5,P_7677.h5,1,0,0,1,0,1,0,1,0,0
H_7678.h5,P_7678.h5,0,0,1,1,0,0,0,0,1,1
H_7679.h5,P_7679.h5,1,1,0,0,0,1,0,1,0,0
H_7680.h5,P_7680.h5,0,0,1,1,0,1,0,0,0,0
H_7681.h5,P_7681.h5,1,0,1,1,0,1,0,0,0,0
H_7682.h5,P_7682.h5,0,0,0,1,1,1,0,0,1,0
H_7683.h5,P_7683.h5,0,1,0,1,0,0,1,1,0,0
H_7684.h5,P_7684.h5,0,1,0,1,1,0,0,0,1,0
H_7685.h5,P_7685.h5,0,1,0,1,1,0,0,0,1,0
H_7686.h5,P_7686.h5,1,0,0,1,1,0,0,0,0,1
H_7687.h5,P_7687.h5,0,1,0,1,1,0,0,1,0,0
H_7688.h5,P_7688.h5,1,1,1,1,0,0,0,0,0,0
H_7689.h5,P_7689.h5,0,1,1,0,0,1,0,1,0,0
H_7690.h5,P_7690.h5,0,0,0,1,0,1,1,0,1,0
H_7691.h5,P_7691.h5,0,0,0,0,0,1,1,1,0,1
H_7692.h5,P_7692.h5,0,0,1,0,0,0,1,1,0,0
H_7693.h5,P_7693.h5,0,0,0,0,0,0,1,1,1,0
H_7694.h5,P_7694.h5,0,0,1,0,1,1,0,0,1,0
H_7695.h5,P_7695.h5,0,0,0,0,0,1,0,1,1,1
H_7696.h5,P_7696.h5,1,0,0,0,1,0,0,1,0,0
H_7697.h5,P_7697.h5,0,1,0,1,0,0,0,1,0,1
H_7698.h5,P_7698.h5,0,0,1,1,1,0,1,0,0,0
H_7699.h5,P_7699.h5,1,1,0,1,0,0,0,0,0,1
H_7700.h5,P_7700.h5,1,0,1,0,0,0,0,0,1,1
H_7701.h5,P_7701.h5,0,1,0,1,1,0,0,0,1,0
H_7702.h5,P_7702.h5,0,0,0,1,0,0,0,1,1,0
H_7703.h5,P_7703.h5,1,1,0,1,0,0,1,0,0,0
H_7704.h5,P_7704.h5,1,0,0,0,0,0,0,0,1,0
H_7705.h5,P_7705.h5,0,0,1,1,1,1,0,0,0,0
H_7706.h5,P_7706.h5,1,0,0,1,0,0,0,1,0,1
H_7707.h5,P_7707.h5,0,0,1,1,1,1,0,0,0,0
H_7708.h5,P_7708.h5,0,1,1,1,0,1,0,0,0,0
H_7709.h5,P_7709.h5,0,1,1,0,0,1,0,1,0,0
H_7710.h5,P_7710.h5,0,0,0,0,0,1,0,1,1,1
H_7711.h5,P_7711.h5,0,0,1,0,1,1,0,0,0,1
H_7712.h5,P_7712.h5,1,0,1,0,0,0,0,1,0,1
H_7713.h5,P_7713.h5,1,0,0,0,0,1,0,0,0,1
H_7714.h5,P_7714.h5,0,0,1,1,0,0,1,1,0,0
H_7715.h5,P_7715.h5,0,0,1,0,0,0,1,0,1,1
H_7716.h5,P_7716.h5,1,0,1,0,1,0,0,0,0,1
H_7717.h5,P_7717.h5,0,0,1,1,1,0,1,0,0,0
H_7718.h5,P_7718.h5,0,1,1,0,0,0,0,1,1,0
H_7719.h5,P_7719.h5,0,1,1,0,1,0,0,1,0,0
H_7720.h5,P_7720.h5,0,0,1,1,0,0,0,1,0,0
H_7721.h5,P_7721.h5,0,0,1,1,1,0,0,1,0,0
H_7722.h5,P_7722.h5,1,0,0,0,0,0,0,1,1,1
H_7723.h5,P_7723.h5,1,0,0,0,0,0,1,1,1,0
H_7724.h5,P_7724.h5,0,1,1,0,0,1,0,0,1,0
H_7725.h5,P_7725.h5,0,0,1,1,0,0,0,0,0,1
H_7726.h5,P_7726.h5,0,0,0,0,0,0,1,1,1,0
H_7727.h5,P_7727.h5,0,0,1,1,0,0,0,0,0,1
H_7728.h5,P_7728.h5,1,1,0,0,1,0,1,0,0,0
H_7729.h5,P_7729.h5,0,0,0,0,1,0,1,0,0,1
H_7730.h5,P_7730.h5,1,0,0,0,0,1,1,0,0,1
H_7731.h5,P_7731.h5,1,1,0,0,0,0,1,0,0,1
H_7732.h5,P_7732.h5,1,0,1,0,1,0,0,1,0,0
H_7733.h5,P_7733.h5,0,0,0,1,0,1,1,0,0,1
H_7734.h5,P_7734.h5,1,0,1,0,0,0,1,0,1,0
H_7735.h5,P_7735.h5,1,0,0,1,0,1,0,0,0,0
H_7736.h5,P_7736.h5,0,0,1,0,0,1,0,1,1,0
H_7737.h5,P_7737.h5,0,0,0,0,0,1,1,1,1,0
H_7738.h5,P_7738.h5,0,0,1,1,0,0,1,0,0,1
H_7739.h5,P_7739.h5,0,0,0,0,1,0,1,1,1,0
H_7740.h5,P_7740.h5,0,1,1,0,0,1,0,1,0,0
H_7741.h5,P_7741.h5,1,0,0,0,1,0,1,1,0,0
H_7742.h5,P_7742.h5,0,0,1,1,0,0,0,1,0,1
H_7743.h5,P_7743.h5,0,0,0,0,0,1,1,1,0,1
H_7744.h5,P_7744.h5,1,1,1,0,0,1,0,0,0,0
H_7745.h5,P_7745.h5,1,1,0,1,0,1,0,0,0,0
H_7746.h5,P_7746.h5,0,1,0,0,0,1,0,0,1,0
H_7747.h5,P_7747.h5,1,0,0,0,0,0,0,1,1,1
H_7748.h5,P_7748.h5,1,0,1,0,0,1,0,1,0,0
H_7749.h5,P_7749.h5,0,1,0,0,0,0,1,0,1,1
H_7750.h5,P_7750.h5,0,0,1,1,0,0,0,0,0,1
H_7751.h5,P_7751.h5,1,0,0,0,1,0,1,0,0,1
H_7752.h5,P_7752.h5,0,0,0,1,0,0,0,1,1,1
H_7753.h5,P_7753.h5,0,0,1,0,1,1,0,1,0,0
H_7754.h5,P_7754.h5,0,0,1,0,1,1,0,0,0,1
H_7755.h5,P_7755.h5,1,0,1,0,0,0,1,0,0,0
H_7756.h5,P_7756.h5,1,0,0,1,1,0,0,1,0,0
H_7757.h5,P_7757.h5,0,1,0,1,0,0,0,0,1,0
H_7758.h5,P_7758.h5,0,0,1,0,0,1,0,1,0,1
H_7759.h5,P_7759.h5,1,0,0,0,0,1,1,0,0,0
H_7760.h5,P_7760.h5,1,0,1,0,0,0,0,0,1,1
H_7761.h5,P_7761.h5,0,0,1,0,0,1,1,1,0,0
H_7762.h5,P_7762.h5,0,0,0,0,1,1,1,1,0,0
H_7763.h5,P_7763.h5,0,0,0,0,0,1,1,0,1,0
H_7764.h5,P_7764.h5,0,0,0,0,1,1,0,1,0,0
H_7765.h5,P_7765.h5,0,0,0,0,1,0,0,1,1,1
H_7766.h5,P_7766.h5,1,0,1,1,0,0,0,1,0,0
H_7767.h5,P_7767.h5,0,1,0,1,1,0,0,1,0,0
H_7768.h5,P_7768.h5,1,1,0,1,0,0,1,0,0,0
H_7769.h5,P_7769.h5,0,1,0,1,0,0,0,1,0,1
H_7770.h5,P_7770.h5,0,0,1,1,0,1,0,0,1,0
H_7771.h5,P_7771.h5,0,1,1,0,0,0,1,0,1,0
H_7772.h5,P_7772.h5,0,0,1,0,0,0,1,1,0,1
H_7773.h5,P_7773.h5,1,0,1,0,1,0,1,0,0,0
H_7774.h5,P_7774.h5,0,1,0,1,0,0,0,1,1,0
H_7775.h5,P_7775.h5,0,0,1,1,0,0,0,0,0,1
H_7776.h5,P_7776.h5,1,0,0,0,1,0,0,1,0,0
H_7777.h5,P_7777.h5,0,0,1,1,0,0,1,0,0,1
H_7778.h5,P_7778.h5,0,1,0,0,1,1,0,1,0,0
H_7779.h5,P_7779.h5,0,0,0,0,1,1,1,1,0,0
H_7780.h5,P_7780.h5,1,1,0,0,0,0,0,1,0,0
H_7781.h5,P_7781.h5,1,0,1,0,0,0,0,1,1,0
H_7782.h5,P_7782.h5,0,0,0,0,1,1,1,0,1,0
H_7783.h5,P_7783.h5,0,1,0,0,1,1,0,1,0,0
H_7784.h5,P_7784.h5,1,0,1,0,0,0,1,0,0,1
H_7785.h5,P_7785.h5,1,0,0,0,0,1,1,0,0,1
H_7786.h5,P_7786.h5,0,1,1,0,0,1,1,0,0,0
H_7787.h5,P_7787.h5,1,0,0,0,0,1,0,1,1,0
H_7788.h5,P_7788.h5,0,0,0,1,0,1,0,0,1,0
H_7789.h5,P_7789.h5,0,1,1,0,0,1,0,0,0,0
H_7790.h5,P_7790.h5,0,1,0,0,0,0,1,0,0,1
H_7791.h5,P_7791.h5,1,0,0,0,0,0,0,0,1,1
H_7792.h5,P_7792.h5,1,0,0,0,1,0,1,0,0,1
H_7793.h5,P_7793.h5,1,1,0,0,0,1,0,0,0,0
H_7794.h5,P_7794.h5,0,0,1,0,1,1,0,0,1,0
H_7795.h5,P_7795.h5,0,1,0,0,0,0,1,1,1,0
H_7796.h5,P_7796.h5,0,1,0,0,1,0,1,1,0,0
H_7797.h5,P_7797.h5,1,1,0,0,0,0,1,1,0,0
H_7798.h5,P_7798.h5,1,0,1,0,1,0,1,0,0,0
H_7799.h5,P_7799.h5,0,1,1,0,0,0,0,1,0,1
H_7800.h5,P_7800.h5,0,1,1,0,0,0,0,0,1,1
H_7801.h5,P_7801.h5,1,0,0,1,0,0,0,0,1,1
H_7802.h5,P_7802.h5,0,0,0,0,1,1,1,1,0,0
H_7803.h5,P_7803.h5,0,0,0,0,1,0,1,1,0,1
H_7804.h5,P_7804.h5,1,0,1,0,0,0,0,1,0,1
H_7805.h5,P_7805.h5,0,0,0,1,0,1,1,0,1,0
H_7806.h5,P_7806.h5,1,0,1,0,1,0,1,0,0,0
H_7807.h5,P_7807.h5,0,0,1,1,0,0,0,1,0,1
H_7808.h5,P_7808.h5,0,1,0,1,1,0,0,0,1,0
H_7809.h5,P_7809.h5,0,1,0,1,0,0,0,0,0,1
H_7810.h5,P_7810.h5,0,0,1,0,0,0,0,1,1,1
H_7811.h5,P_7811.h5,0,1,0,1,0,0,1,0,1,0
H_7812.h5,P_7812.h5,0,0,0,1,1,1,0,0,1,0
H_7813.h5,P_7813.h5,1,0,0,1,0,1,0,0,0,1
H_7814.h5,P_7814.h5,1,0,0,1,1,0,0,0,0,1
H_7815.h5,P_7815.h5,0,0,1,0,0,0,0,1,1,1
H_7816.h5,P_7816.h5,0,0,1,1,0,0,1,0,0,1
H_7817.h5,P_7817.h5,0,0,1,1,1,0,0,0,1,0
H_7818.h5,P_7818.h5,1,0,0,1,0,1,0,0,0,1
H_7819.h5,P_7819.h5,1,0,0,0,1,0,0,0,1,1
H_7820.h5,P_7820.h5,0,1,1,0,0,0,0,1,0,0
H_7821.h5,P_7821.h5,0,0,0,0,0,0,0,1,1,1
H_7822.h5,P_7822.h5,0,0,0,0,1,0,1,1,1,0
H_7823.h5,P_7823.h5,0,0,0,1,1,0,1,0,0,1
H_7824.h5,P_7824.h5,0,1,0,0,1,1,0,0,1,0
H_7825.h5,P_7825.h5,0,1,1,0,1,1,0,0,0,0
H_7826.h5,P_7826.h5,0,0,1,0,1,0,0,0,0,1
H_7827.h5,P_7827.h5,1,0,1,0,1,0,0,0,0,1
H_7828.h5,P_7828.h5,1,1,1,0,0,0,0,1,0,0
H_7829.h5,P_7829.h5,0,0,0,1,1,0,1,0,0,0
H_7830.h5,P_7830.h5,1,0,0,1,1,0,1,0,0,0
H_7831.h5,P_7831.h5,1,0,1,1,1,0,0,0,0,0
H_7832.h5,P_7832.h5,1,0,0,0,1,0,0,1,1,0
H_7833.h5,P_7833.h5,0,0,1,1,0,1,0,0,1,0
H_7834.h5,P_7834.h5,0,0,1,1,1,1,0,0,0,0
H_7835.h5,P_7835.h5,1,0,0,1,0,0,0,1,0,1
H_7836.h5,P_7836.h5,0,0,1,1,1,1,0,0,0,0
H_7837.h5,P_7837.h5,1,0,0,0,0,0,1,1,0,1
H_7838.h5,P_7838.h5,1,1,1,1,0,0,0,0,0,0
H_7839.h5,P_7839.h5,0,0,1,1,0,0,0,1,1,0
H_7840.h5,P_7840.h5,1,1,0,0,0,0,1,0,0,1
H_7841.h5,P_7841.h5,0,0,0,0,0,0,1,0,1,1
H_7842.h5,P_7842.h5,0,1,0,1,0,1,1,0,0,0
H_7843.h5,P_7843.h5,1,0,1,1,0,0,0,0,1,0
H_7844.h5,P_7844.h5,0,1,1,0,0,0,1,1,0,0
H_7845.h5,P_7845.h5,0,0,1,0,1,1,0,1,0,0
H_7846.h5,P_7846.h5,1,0,0,0,1,1,0,0,1,0
H_7847.h5,P_7847.h5,0,0,1,0,0,0,1,1,0,0
H_7848.h5,P_7848.h5,1,0,1,0,0,0,0,1,0,1
H_7849.h5,P_7849.h5,1,1,0,0,1,0,0,0,0,1
H_7850.h5,P_7850.h5,1,0,0,1,0,0,1,1,0,0
H_7851.h5,P_7851.h5,1,0,0,1,1,1,0,0,0,0
H_7852.h5,P_7852.h5,1,0,0,0,1,1,0,0,0,1
H_7853.h5,P_7853.h5,0,1,1,1,0,0,0,0,1,0
H_7854.h5,P_7854.h5,0,0,0,1,0,0,1,1,0,1
H_7855.h5,P_7855.h5,1,1,0,0,1,0,0,0,0,0
